"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 25, 2020","35,375","35,400","35,640","35,240","18.95K","-2.55%"
"Jun 24, 2020","36,300","36,315","36,430","36,235","73.48K","-0.06%"
"Jun 23, 2020","36,320","36,385","36,450","35,735","29.60K","1.51%"
"Jun 22, 2020","35,780","35,650","35,945","35,585","19.26K","-1.35%"
"Jun 19, 2020","36,270","36,245","36,300","36,050","14.85K","0.29%"
"Jun 18, 2020","36,165","36,075","36,165","35,760","27.26K","-0.81%"
"Jun 17, 2020","36,460","36,470","36,470","36,110","22.15K","0.77%"
"Jun 16, 2020","36,180","35,955","36,300","35,920","27.15K","5.74%"
"Jun 15, 2020","34,215","34,845","34,850","34,100","30.67K","-3.16%"
"Jun 12, 2020","35,330","35,170","35,495","35,020","51.23K","-3.26%"
"Jun 11, 2020","36,520","36,820","36,950","36,425","53.82K","-2.37%"
"Jun 10, 2020","37,405","37,410","37,510","37,320","39.73K","-0.32%"
"Jun 09, 2020","37,525","37,400","37,575","37,380","86.20K","1.02%"
"Jun 08, 2020","37,145","37,215","37,230","37,015","60.82K","1.85%"
"Jun 05, 2020","36,470","36,170","36,485","36,110","23.84K","0.73%"
"Jun 04, 2020","36,205","36,275","36,345","36,100","44.33K","0.68%"
"Jun 03, 2020","35,960","35,830","35,975","35,790","69.06K","1.44%"
"Jun 02, 2020","35,450","35,360","35,485","35,270","23.16K","0.06%"
"Jun 01, 2020","35,430","35,210","35,445","35,200","23.90K","0.61%"
"May 29, 2020","35,215","35,215","35,335","34,975","33.10K","-0.73%"
"May 28, 2020","35,475","35,340","35,505","35,190","81.88K","1.28%"
"May 27, 2020","35,025","34,800","35,100","34,695","39.33K","0.00%"
"May 26, 2020","35,025","34,620","35,025","34,615","38.10K","1.60%"
"May 25, 2020","34,475","34,450","34,515","34,330","16.66K","1.68%"
"May 22, 2020","33,905","34,235","34,305","33,820","24.90K","-0.96%"
"May 21, 2020","34,235","34,470","34,470","34,215","24.87K","0.53%"
"May 20, 2020","34,055","34,000","34,205","33,940","24.54K","-0.87%"
"May 19, 2020","34,355","34,360","34,360","34,145","56.28K","2.43%"
"May 18, 2020","33,540","33,310","33,540","33,275","20.41K","1.28%"
"May 15, 2020","33,115","33,200","33,230","32,935","30.35K","1.70%"
"May 14, 2020","32,560","32,755","32,810","32,550","27.86K","-2.18%"
"May 13, 2020","33,285","32,850","33,295","32,850","101.47K","-1.36%"
"May 12, 2020","33,745","33,855","33,945","33,615","42.73K","-1.14%"
"May 11, 2020","34,135","34,180","34,250","34,060","38.86K","0.72%"
"May 08, 2020","33,890","33,645","33,965","33,635","114.75K","1.99%"
"May 07, 2020","33,230","33,000","33,230","32,935","20.56K","-0.63%"
"May 06, 2020","33,440","33,280","33,445","33,055","31.80K","2.72%"
"May 04, 2020","32,555","32,310","32,650","32,255","77.99K","-3.15%"
"Apr 29, 2020","33,615","33,335","33,780","33,335","74.05K","0.92%"
"Apr 28, 2020","33,310","33,390","33,425","33,130","101.76K","0.42%"
"Apr 27, 2020","33,170","32,840","33,350","32,760","57.73K","3.01%"
"Apr 24, 2020","32,200","32,265","32,305","32,075","11.99K","-1.09%"
"Apr 23, 2020","32,555","32,350","32,570","32,265","17.73K","1.34%"
"Apr 22, 2020","32,125","31,870","32,170","31,650","213.88K","-1.58%"
"Apr 21, 2020","32,640","32,825","32,965","32,300","142.08K","-1.89%"
"Apr 20, 2020","33,270","33,200","33,460","33,110","122.78K","-0.27%"
"Apr 17, 2020","33,360","33,335","33,560","33,300","108.95K","2.82%"
"Apr 16, 2020","32,445","32,090","32,445","31,990","71.34K","-0.23%"
"Apr 14, 2020","32,520","32,190","32,640","32,050","53.12K","1.66%"
"Apr 13, 2020","31,990","31,985","32,045","31,760","25.06K","-1.69%"
"Apr 10, 2020","32,540","32,100","32,600","31,950","42.34K","1.97%"
"Apr 09, 2020","31,910","31,930","31,985","31,700","97.86K","4.21%"
"Apr 08, 2020","30,620","30,890","31,185","30,470","124.08K","-1.83%"
"Apr 07, 2020","31,190","31,000","31,235","30,560","161.46K","3.66%"
"Apr 06, 2020","30,090","29,245","30,150","29,245","250.57K","4.01%"
"Apr 03, 2020","28,930","29,110","29,240","28,780","118.96K","-0.16%"
"Apr 02, 2020","28,975","28,750","29,030","28,605","90.33K","0.21%"
"Apr 01, 2020","28,915","29,620","29,695","28,850","105.39K","-5.35%"
"Mar 31, 2020","30,550","30,435","30,625","30,175","37.44K","3.30%"
"Mar 30, 2020","29,575","28,940","29,895","28,880","50.87K","-2.34%"
